id,list_name,party,session,date,value,category,description,claim_number
4004,"Freer, Mike",Conservative,12_13,2013-03-27,2.99,office costs,Other,0000253261
4004,"Freer, Mike",Conservative,12_13,2012-11-22,19.91,office costs,Tel/Mobile Purchase,0000231864
4004,"Freer, Mike",Conservative,12_13,2012-04-11,7,travel,Public Tr UND,0000172571
4004,"Freer, Mike",Conservative,12_13,2012-11-27,4.86,travel,Own Vehicle Car,0000226707
4004,"Freer, Mike",Conservative,10_11,2010-09-04,50,constituency rental,Const Office Hire of Premises,31617
4004,"Freer, Mike",Conservative,10_11,2010-08-20,4.59,general admin,Advertising,23482
4004,"Freer, Mike",Conservative,10_11,2010-11-29,1.5,general admin,Hospitality,51340
4004,"Freer, Mike",Conservative,10_11,2010-08-01,1312.5,constituency rental,Const Office Rent,31617
4004,"Freer, Mike",Conservative,10_11,2010-07-27,2515.63,general admin,Computer SW Purchase,26003
4004,"Freer, Mike",Conservative,10_11,2010-09-15,2.06,general admin,Postage Purchase,30749
4004,"Freer, Mike",Conservative,10_11,2010-09-13,6.3,travel,Public Tr Underground MP,37898
4004,"Freer, Mike",Conservative,10_11,2010-08-18,466.19,general admin,Printer Purchase,23482
4004,"Freer, Mike",Conservative,10_11,2010-07-29,56.21,general admin,Payment Telephone/Mobile,23462
4004,"Freer, Mike",Conservative,10_11,2010-10-06,2.15,general admin,Hospitality,39392
4004,"Freer, Mike",Conservative,10_11,2011-03-01,247.94,general admin,Stationery Purchase,75709
4004,"Freer, Mike",Conservative,10_11,2010-06-22,554.53,general admin,Office Furniture Purchase,23454
4004,"Freer, Mike",Conservative,10_11,2010-09-10,104.5,general admin,Payment Telephone/Mobile,30749
4004,"Freer, Mike",Conservative,10_11,2010-12-01,6.09,general admin,Stationery Purchase,57953
4004,"Freer, Mike",Conservative,10_11,2011-03-04,85.98,general admin,Payment Telephone/Mobile,78341
4004,"Freer, Mike",Conservative,10_11,2010-08-17,238.53,general admin,Stationery Purchase,23462
4004,"Freer, Mike",Conservative,10_11,2011-01-25,8,travel,Public Tr Underground MP,74276
4004,"Freer, Mike",Conservative,10_11,2011-03-10,75,general admin,Payment Telephone/Mobile,78341
4004,"Freer, Mike",Conservative,10_11,2011-01-31,3.1,general admin,Hospitality,66007
4004,"Freer, Mike",Conservative,10_11,2010-09-15,179.92,general admin,Stationery Purchase,30749
4004,"Freer, Mike",Conservative,10_11,2011-01-11,4.8,travel,Own Car MP,63149
4004,"Freer, Mike",Conservative,10_11,2010-06-24,153.21,general admin,Stationery Purchase,23454
4004,"Freer, Mike",Conservative,10_11,2010-08-29,236.88,general admin,Stationery Purchase,41583
4004,"Freer, Mike",Conservative,10_11,2011-02-01,224,constituency rental,Const Office Rent,72134
4004,"Freer, Mike",Conservative,10_11,2010-07-12,128.31,general admin,Stationery Purchase,23462
4004,"Freer, Mike",Conservative,10_11,2011-02-15,1.55,general admin,Hospitality,72143
4004,"Freer, Mike",Conservative,10_11,2011-03-10,1.85,general admin,Hospitality,78341
4004,"Freer, Mike",Conservative,10_11,2010-11-23,66.86,general admin,Stationery Purchase,50840
4004,"Freer, Mike",Conservative,10_11,2010-11-01,23.07,general admin,Payment Telephone/Mobile,30732
4004,"Freer, Mike",Conservative,10_11,2010-05-30,2,travel,Parking MP,23448
4004,"Freer, Mike",Conservative,10_11,2010-08-24,8,travel,Parking MP,25072
4004,"Freer, Mike",Conservative,10_11,2010-10-05,79.13,general admin,Payment Telephone/Mobile,44700
4004,"Freer, Mike",Conservative,10_11,2010-11-01,672.6,constituency rental,Const Office Rent,57972
4004,"Freer, Mike",Conservative,10_11,2011-02-16,0.6,general admin,Hospitality,72143
4004,"Freer, Mike",Conservative,10_11,2010-10-10,13.15,general admin,Payment Internet,39392
4004,"Freer, Mike",Conservative,10_11,2010-08-16,20.8,travel,Parking MP,38541
4004,"Freer, Mike",Conservative,10_11,2010-08-09,0,general admin,Training MP Staff,23482
4004,"Freer, Mike",Conservative,10_11,2010-08-03,101.88,general admin,Telephone/Mobile Purchase,30746
4004,"Freer, Mike",Conservative,10_11,2011-03-01,224,constituency rental,Const Office Rent,78362
4004,"Freer, Mike",Conservative,10_11,2010-08-20,4.98,general admin,Computer HW Purchase,23482
4004,"Freer, Mike",Conservative,10_11,2011-01-10,204.75,general admin,Payment Telephone/Mobile,68080
4004,"Freer, Mike",Conservative,10_11,2011-02-01,500,staffing,Pooled Staffing Services,68091
4004,"Freer, Mike",Conservative,10_11,2010-11-23,60,general admin,Hospitality,68213
4004,"Freer, Mike",Conservative,10_11,2010-07-07,30,general admin,Computer HW Purchase,30735
