id,list_name,party,session,date,value,category,description,claim_number
4011,"Jamieson, Cathy",Labour,11_12,2012-02-27,2,travel,Public Tr Underground MP,0000158298
4011,"Jamieson, Cathy",Labour,12_13,2012-08-01,18,office costs,Const Office Electricity,0000197883
4011,"Jamieson, Cathy",Labour,12_13,2013-03-01,44.1,travel,Own Vehicle Car,0000253564
4011,"Jamieson, Cathy",Labour,12_13,2012-05-29,3.32,office costs,Other,0000181616
4011,"Jamieson, Cathy",Labour,12_13,2013-02-07,13.5,travel,Own Vehicle Car,0000249261
4011,"Jamieson, Cathy",Labour,12_13,2012-06-08,131.9,office costs,Const Office Gas,0000188703
4011,"Jamieson, Cathy",Labour,12_13,2012-04-16,133.40,travel,Public Tr RAIL - SGL,0000201117
4011,"Jamieson, Cathy",Labour,12_13,2012-12-14,40.58,office costs,Const Office Tel. Usage/Rental,0000229360
4011,"Jamieson, Cathy",Labour,12_13,2013-02-06,24.91,office costs,Stationery Purchase,Payment to Supplier
4011,"Jamieson, Cathy",Labour,12_13,2012-06-01,1.12,travel,Own Vehicle Car,0000186023
4011,"Jamieson, Cathy",Labour,12_13,2013-02-28,150,office costs,Postage Purchase,0000245671
4011,"Jamieson, Cathy",Labour,10_11,2010-12-01,1450,accommodation,Accommodation Rent,53438
4011,"Jamieson, Cathy",Labour,10_11,2010-09-03,1.2,travel,Own Car MP,27692
4011,"Jamieson, Cathy",Labour,10_11,2010-11-19,15,constituency rental,Const Office Hire of Premises,50132
4011,"Jamieson, Cathy",Labour,10_11,2010-08-10,108.4,travel,Public Tr RAIL MP Staff - RTN,27168
4011,"Jamieson, Cathy",Labour,10_11,2011-02-22,73.24,constituency rental,Const Office Tel. Usage/Rental,74565
4011,"Jamieson, Cathy",Labour,10_11,2010-11-23,122,travel,Public Tr RAIL - SGL,54521
4011,"Jamieson, Cathy",Labour,10_11,2011-03-17,233.12,constituency rental,Const Office Gas,81931
4011,"Jamieson, Cathy",Labour,10_11,2011-03-30,134.3,travel,Public Tr RAIL - SGL,90800
4011,"Jamieson, Cathy",Labour,10_11,2010-09-12,23.29,accommodation,Service Charges,29595
4011,"Jamieson, Cathy",Labour,10_11,2010-08-13,32.06,general admin,Payment Telephone/Mobile,26092
